Id,SalePrice
1630,343875.8871001909
1631,229728.06654369834
1632,256373.99955272095
1633,165859.24556836978
1634,187697.97475424473
1635,184102.825937912
1636,158864.76813541393
1637,184135.74766402208
1638,201077.93493436684
1639,182163.1966597783
1640,262059.13913659193
1641,169989.33793579723
1642,219916.8705681158
1643,222899.81394784228
1644,220081.2416637408
1645,188575.86547324798
1646,158253.44305044616
1647,154435.492935157
1648,126526.55124487173
1649,137047.06443214923
1650,112705.28397893133
1651,122699.18649516682
1652,102689.3263869991
1653,102241.1149385121
1654,154250.61378276104
1655,152802.52697965762
1656,154536.18043981417
1657,156358.04070968632
1658,153515.21487550327
1659,127035.15218834067
1660,143019.29236581124
1661,422574.5049376454
1662,405275.8140349071
1663,400977.6952301115
1664,415411.77682798274
1665,305918.3457773775
1666,322653.4621706514
1667,351328.6893338398
1668,333268.26718248846
1669,294394.22095301625
1670,337021.5950014833
1671,259201.2254723817
1672,442512.5042437206
1673,291517.6780021615
1674,246204.0618872018
1675,181000.00091862198
1676,183862.6744968353
1677,221194.4872951742
1678,458055.0345879885
1679,394028.35515900946
1680,340459.1435829488
1681,230695.63014531657
1682,295932.7570717971
1683,179832.9245900957
1684,171717.36333504753
1685,170203.0741794206
1686,166461.6942159213
1687,162417.18401908994
1688,187624.69777525167
1689,181886.9926288291
1690,187099.67679172504
1691,176584.48477737117
1692,240574.60709516107
1693,161782.15359915525
1694,186539.2448667237
1695,162407.65198248162
1696,279835.68713390874
1697,171106.27115295408
1698,385963.88296915835
1699,315144.8745592942
1700,247575.82972896885
1701,274162.62018591614
1702,261446.29119679373
1703,263083.87233296776
1704,302527.63664381707
1705,219309.18241226036
1706,398942.0411037746
1707,212323.38756046494
1708,209560.7972733745
1709,295201.77894089895
1710,210163.30961961983
1711,232400.5001700878
1712,267054.9589892355
1713,261341.03929916024
1714,234396.44617627823
1715,202555.78127412297
1716,174608.26847474132
1717,173937.99686459702
1718,147554.0852594436
1719,199813.73690037773
1720,249873.8862192578
1721,165889.24493048497
1722,137632.5719981954
1723,161330.43962554642
1724,214327.08345012952
1725,250308.92382369304
1726,174635.24038967254
1727,164210.77055261008
1728,184147.5366070352
1729,167753.34146127378
1730,153891.97324935306
1731,120463.14400547906
1732,131143.8383041814
1733,118226.65412859041
1734,116695.16345175102
1735,131673.27784013085
1736,118380.62255812497
1737,349107.92902818834
1738,204846.901444243
1739,275119.1152096957
1740,218353.20206747748
1741,191115.63815487194
1742,168475.13805474844
1743,169252.68193557163
1744,297403.7378558663
1745,229522.87532965973
1746,202205.82227771517
1747,219077.68151869977
1748,240160.5867915597
1749,154448.78907810219
1750,131306.2283473959
1751,244324.199136961
1752,127484.02426245081
1753,143875.80790740828
1754,214938.1625642335
1755,173898.8099010733
1756,126120.60655990527
1757,123294.23082025125
1758,141616.9075070441
1759,161995.1868946904
1760,170841.30952886146
1761,150996.9506141162
1762,173249.8682322146
1763,164876.98190358546
1764,120691.64504838317
1765,161000.77642906547
1766,176155.71741736645
1767,225426.91748554292
1768,141458.5720878559
1769,186788.2895170826
1770,149056.5141620104
1771,135945.42436406537
1772,141203.74057614355
1773,128667.26687700179
1774,132221.83374327148
1775,138867.7403147398
1776,124645.65437548341
1777,114443.53885500638
1778,137947.7216197642
1779,113293.5780945151
1780,171333.25208591443
1781,135052.21120939145
1782,84478.03812478266
1783,137175.3862419884
1784,105485.76317572231
1785,120278.20915304795
1786,127064.32602004764
1787,159218.29308879632
1788,57966.41767121973
1789,109803.67811519624
1790,81013.38957463551
1791,197740.87054524804
1792,155168.84093979077
1793,133409.28820953946
1794,149132.07205046262
1795,131797.36635944378
1796,121402.05562528694
1797,130208.36537637592
1798,129964.82364021476
1799,111260.05883553566
1800,142903.80964102197
1801,129987.87971618146
1802,135308.75252578923
1803,151773.90231236754
1804,136768.36058795982
1805,136873.1257705314
1806,113956.57782101078
1807,135433.48209414273
1808,128833.52982747293
1809,113738.14631298053
1810,135951.25261475073
1811,100077.03614478398
1812,102827.26330690869
1813,122994.56651570815
1814,93151.15955307292
1815,59607.792597258194
1816,101690.83373611518
1817,101568.79359349042
1818,138106.56683446874
1819,124488.01413417324
1820,74413.14537255315
1821,94109.25778354554
1822,136803.8572784747
1823,53041.421591406826
1824,135332.99813722525
1825,121152.3831647531
1826,103131.92237162094
1827,107159.94151548631
1828,136457.41654196777
1829,116257.13193882667
1830,140660.86768439194
1831,151478.54110535188
1832,86388.85978669139
1833,146562.99800651614
1834,108666.49068558404
1835,144026.55783557103
1836,119157.44763771887
1837,88123.94824885513
1838,126688.1504662541
1839,97969.89546739693
1840,166026.33858217427
1841,157824.02058453296
1842,91362.4088354519
1843,136164.3926363841
1844,145668.5189244686
1845,132777.33925429388
1846,153527.60735537586
1847,152698.68922880772
1848,61733.12472648309
1849,105910.20263374104
1850,121663.81323835696
1851,152689.82097895717
1852,131635.51612882316
1853,139599.12496630647
1854,165726.42395486607
1855,149423.48606095504
1856,224540.1558233336
1857,137275.8505529708
1858,136002.11669014575
1859,114231.47178404809
1860,149978.05713078816
1861,113244.27984962746
1862,277018.9362717302
1863,269489.04606650054
1864,269489.04606650054
1865,350854.7775184938
1866,351917.9999804113
1867,240598.99651058443
1868,295725.7742497003
1869,204678.91233867934
1870,249725.46084545538
1871,237177.65961034523
1872,166131.42745142136
1873,242603.32227371953
1874,140092.6393931155
1875,208412.65743258226
1876,193558.77686840296
1877,210005.56941292345
1878,201914.20026161493
1879,130018.1901081982
1880,135015.10517057867
1881,240395.0618287373
1882,261690.73517159742
1883,193056.65694754402
1884,203633.44628964798
1885,258802.58699867348
1886,303305.01213874866
1887,201319.23327785617
1888,282511.32782799314
1889,160395.89094649907
1890,123634.97239812202
1891,143088.89107510762
1892,107542.0196553712
1893,123479.76242021986
1894,133478.16424750446
1895,134901.9506492351
1896,123305.39308854092
1897,110163.91793741324
1898,110068.72742239662
1899,164494.12139187838
1900,154080.4451250424
1901,177859.92824045237
1902,149829.92618947107
1903,235470.26499710712
1904,150747.60320227355
1905,208013.96323233636
1906,179034.723664555
1907,192276.41398177022
1908,117732.90302921715
1909,143145.51489147477
1910,126336.60751682548
1911,233155.90773140543
1912,303087.9634783645
1913,142448.96143038737
1914,64495.294281460614
1915,287510.57375665114
1916,67658.71636077437
1917,259427.80257117405
1918,136514.2905624003
1919,175393.98407015536
1920,148943.17656499633
1921,451206.7191778207
1922,332791.9708287563
1923,206624.61056316164
1924,246583.42947274138
1925,203043.8878995024
1926,383317.0716989484
1927,130974.92501101058
1928,154665.5290567398
1929,122035.33990401891
1930,130908.87288892308
1931,141538.81261199748
1932,128108.05222773859
1933,159214.7392488377
1934,179534.11985059126
1935,169372.06452878207
1936,182255.36683351168
1937,183752.4007488537
1938,170867.73169344236
1939,245353.64985014356
1940,184331.3337068808
1941,172793.0930999156
1942,190525.22640814324
1943,206576.72872950023
1944,313429.7613690889
1945,380605.74688723584
1946,149646.73967132237
1947,326573.2788466908
1948,175009.47953572497
1949,238343.50809967774
1950,187674.24258079787
1951,254266.7492042464
1952,232751.78815978728
1953,172756.59255674607
1954,183966.2733873162
1955,128463.22467787594
1956,294442.07224712794
1957,150754.86445209314
1958,308487.7385413028
1959,145735.26032236952
1960,109894.30514261004
1961,118017.65197066432
1962,98736.84101953171
1963,103969.13638123688
1964,117782.09746978621
1965,148727.85431864206
1966,145847.66035266872
1967,288072.9144959294
1968,430489.265059073
1969,394119.7518325565
1970,446037.32724304555
1971,436343.55387507554
1972,378937.9855710258
1973,256232.41433785984
1974,309656.30738672975
1975,469280.3827051437
1976,265159.8531486083
1977,371731.2976540165
1978,371759.38252276724
1979,339312.1574608866
1980,195850.2742473208
1981,350601.1308503105
1982,220102.6802998989
1983,201717.57469275605
1984,171404.56063231
1985,212779.07784972756
1986,215184.2740998264
1987,177069.64769422953
1988,172600.64657605
1989,193539.2681197274
1990,209994.8113076907
1991,235827.90321910146
1992,204044.95976232865
1993,164472.63347265933
1994,239206.75750710643
1995,188360.21539980074
1996,251155.22711086346
1997,306115.4702322924
1998,339565.75499638065
1999,252217.58372532262
2000,318832.54899370874
2001,265343.31244093546
2002,235922.48064404933
2003,253597.54102298725
2004,253093.44841635675
2005,218130.13830411108
2006,224165.4624655031
2007,251020.3231324977
2008,220052.7825737147
2009,188347.95473638718
2010,193762.35396505025
2011,155052.04747445643
2012,171124.58677185682
2013,176833.141850769
2014,183687.7528626241
2015,199478.1736811909
2016,188417.36818654664
2017,196051.80269023316
2018,123099.35953170725
2019,132963.24824898614
2020,113495.96855922733
2021,113611.94883916214
2022,177478.5239939213
2023,141955.2195783712
2024,233970.80138946875
2025,368288.31983317283
2026,170005.6588913321
2027,157096.3491650001
2028,148237.4918158225
2029,173803.12732765684
2030,292284.5070832344
2031,218653.04284038968
2032,233072.4384677577
2033,278896.10264592513
2034,168606.02723899996
2035,213663.9844238153
2036,198435.53641188616
2037,207544.49580600488
2038,288639.97249259433
2039,228229.68127789558
2040,346928.4039199757
2041,280164.9378525861
2042,197317.2047469158
2043,167323.58626086268
2044,162816.54122767874
2045,223370.5134547483
2046,140495.7584449445
2047,136710.04053755876
2048,137554.3010669424
2049,137769.16196942807
2050,183991.67942641862
2051,112887.42823672184
2052,129177.72619044274
2053,139243.35127098946
2054,85245.87209256385
2055,158067.44083263032
2056,136132.43527993714
2057,124773.53570447193
2058,227626.23603841534
2059,136117.2423763819
2060,175058.03797803403
2061,178582.85435660082
2062,132888.5405916784
2063,111119.96660791754
2064,140050.3909457693
2065,117798.5280592306
2066,167556.78856413794
2067,119595.98406645509
2068,141236.94962159244
2069,87494.53899158427
2070,118645.92357739642
2071,98278.72956162938
2072,128749.84040648217
2073,135365.13469075123
2074,185810.1582360416
2075,145699.11850613425
2076,126486.01833546505
2077,155793.9485781164
2078,131379.11135295805
2079,137966.43932616207
2080,122213.61555754034
2081,127787.51090288871
2082,124335.73718706323
2083,140072.59002251376
2084,114163.27570618958
2085,119276.49633703733
2086,131874.66754122157
2087,125334.24531532348
2088,98153.80870541485
2089,74376.16166653193
2090,126719.53368002799
2091,115349.32650657225
2092,109162.24782199363
2093,126514.9696239268
2094,132219.7697713721
2095,144746.50094574448
2096,82079.14249066284
2097,102191.1628810118
2098,138931.83592531993
2099,63182.69568048909
2100,91623.8103659225
2101,118691.54778806891
2102,123076.41371383177
2103,100284.83344125914
2104,136579.67941223073
2105,120646.98327438105
2106,77522.59083235794
2107,237409.1342266706
2108,115054.54004605522
2109,108149.70096638426
2110,130665.06332391234
2111,139743.95400090548
2112,141995.769840267
2113,112404.12179246386
2114,102975.51947492824
2115,160294.4838302408
2116,117949.37870578254
2117,141767.27654536348
2118,122509.2135576142
2119,101693.1706872767
2120,114084.24754187495
2121,90474.10465871647
2122,105262.10561174845
2123,82566.81348287323
2124,173307.08868865392
2125,131571.26484105142
2126,136157.07474384952
2127,161779.59466146037
2128,119429.1800971814
2129,107855.27974136014
2130,131817.36770527269
2131,134829.089310173
2132,119723.59966635278
2133,119402.18013042094
2134,120457.57350116772
2135,106907.57712562995
2136,72963.74526364784
2137,113284.78779399532
2138,129916.51105341513
2139,154527.19524466537
2140,136428.99932329485
2141,153509.62451851746
2142,125000.27019501741
2143,139333.28690777495
2144,117847.88990829716
2145,133773.3733926037
2146,172005.04554456723
2147,141058.63268213975
2148,137578.34044278105
2149,139376.96479765337
2150,238894.11518655182
2151,113569.35834447326
2152,204398.7887579774
2153,165356.335397994
2154,107364.53726016705
2155,137784.58804898418
2156,227991.4210855525
2157,243522.29807503367
2158,245699.85785461837
2159,200705.43430980915
2160,168125.11893550263
2161,251257.45797828617
2162,417501.6319436943
2163,350704.8177382557
2164,235671.49218024014
2165,175244.99765401785
2166,145406.0189669387
2167,219939.6730815569
2168,202641.16920757593
2169,187690.914630251
2170,222008.9849259584
2171,142617.37228889836
2172,131764.59466782794
2173,168630.2688220137
2174,238494.4030370182
2175,317039.71682555263
2176,315274.41843861656
2177,244772.34282364193
2178,203030.99884777953
2179,141947.9063351055
2180,234003.4837483479
2181,184482.66276404986
2182,219833.20205798844
2183,190093.84963239165
2184,127543.48452348301
2185,128165.21511835791
2186,145319.09349185866
2187,147216.2998285123
2188,160728.3186195767
2189,254710.03588366552
2190,78748.84270238479
2191,82431.96058791755
2192,90521.25319973627
2193,112148.6057208504
2194,102721.98982693722
2195,111369.84932283092
2196,96305.09610682368
2197,111375.35234072039
2198,165507.32424352338
2199,179339.75795913968
2200,145544.54936514833
2201,147379.62379477505
2202,206239.33086386806
2203,148694.52174824488
2204,174092.10277438603
2205,117647.55743733187
2206,157169.3409439946
2207,220403.40161843193
2208,269079.79622611427
2209,219453.1559305422
2210,125696.10277876152
2211,116822.26887118845
2212,115395.82582113742
2213,104451.75151012573
2214,122433.35400148484
2215,106675.18920513011
2216,157417.80221715666
2217,76057.00333324155
2218,69385.44963348238
2219,75705.44461801698
2220,74347.2159339766
2221,294861.5256928718
2222,245654.9413603777
2223,285492.8666658887
2224,203426.28784997298
2225,128107.75432149533
2226,180357.8314045105
2227,204680.42271380796
2228,265308.6894753577
2229,244908.6574177663
2230,145873.50385594132
2231,208254.79536640737
2232,171670.12639678834
2233,172920.20294565777
2234,232134.62787663014
2235,192967.65269030025
2236,276629.3239163799
2237,355915.7632312923
2238,214305.30265488237
2239,129359.81624227703
2240,169941.5540486984
2241,148426.12035530005
2242,123372.34311375771
2243,121670.98949093996
2244,112598.18332117387
2245,107869.06454852482
2246,138413.37778495796
2247,120357.50610752507
2248,127195.08610079822
2249,128379.1305190582
2250,138174.7349570937
2251,119704.79220330011
2252,175521.9437089499
2253,155401.876264564
2254,172490.93594239748
2255,192351.77445497108
2256,177154.86245309442
2257,202378.72862524458
2258,167610.56963913966
2259,177299.76522218337
2260,153942.3287528665
2261,198744.63786906304
2262,213263.19390586164
2263,328885.56206119375
2264,449954.2347025536
2265,171103.25283982395
2266,313693.48769967887
2267,349912.6172280966
2268,394640.28014855
2269,159984.83961876787
2270,186770.12181049917
2271,246639.92165028112
2272,203423.39815115856
2273,161167.7697687715
2274,181783.3916935693
2275,170316.19498307793
2276,197255.77274621418
2277,181684.93627926006
2278,145144.56371266034
2279,124469.10089974143
2280,120790.5543246067
2281,169936.15219590758
2282,190235.62799892048
2283,103381.83270735794
2284,106571.73014562074
2285,139257.21057887888
2286,124628.6085534007
2287,356620.1545979217
2288,265292.26013702684
2289,416543.766325907
2290,470517.4477241638
2291,304451.68229251594
2292,413991.7940693806
2293,464504.4526195571
2294,419955.35906124196
2295,465819.76729330694
2296,304289.6085558736
2297,300791.75555390073
2298,312126.6955075286
2299,388619.753463846
2300,322109.85498229915
2301,253930.48632107425
2302,238691.7967142048
2303,252634.38842705658
2304,246688.15490913772
2305,180894.18361346863
2306,178174.501232517
2307,187298.56915743055
2308,230214.24388391405
2309,281894.4188432412
2310,206978.98289932517
2311,200856.27830161844
2312,178824.4320670917
2313,174113.4167059366
2314,167852.1757742761
2315,173656.02722732179
2316,198001.44468982567
2317,193324.59448357904
2318,170796.8857176015
2319,176134.42559290014
2320,181295.78774854718
2321,246815.97428907262
2322,175628.27936598574
2323,176310.6468540646
2324,169708.80660558888
2325,222677.90009444553
2326,162787.90566663814
2327,210375.0649918472
2328,216046.21228283277
2329,187741.02967546257
2330,174940.87765377658
2331,378693.84457953967
2332,418472.7686663183
2333,334952.14850332524
2334,254124.87844134122
2335,263501.10635021655
2336,341836.0095728819
2337,189982.00662039669
2338,282063.27382281475
2339,229347.42769434175
2340,395315.1043850667
2341,237259.29221645257
2342,242771.88987843032
2343,218363.75681147323
2344,220701.40873938127
2345,240758.8500038241
2346,211366.49838137184
2347,199686.71892091396
2348,227517.64654837936
2349,175799.43201257748
2350,261696.12075390876
2351,251172.28461219868
2352,250572.32923709438
2353,224740.6243496316
2354,148942.016313325
2355,149886.3671938201
2356,149670.9197783518
2357,192545.62361493867
2358,187111.95019727747
2359,131262.04897797637
2360,123006.81277215065
2361,146789.26615797647
2362,286769.8052932518
2363,133261.6796027108
2364,171083.0699080542
2365,217724.17624197647
2366,203642.29838023236
2367,237594.7997213127
2368,212412.7016850044
2369,230167.30311414567
2370,168814.7978183142
2371,168208.89258376177
2372,187057.48291086065
2373,273297.70225319377
2374,301542.6567079461
2375,256047.91636428254
2376,276373.32789177384
2377,365630.0419445726
2378,141712.99303800197
2379,204115.6004418175
2380,139859.42832147196
2381,164789.30033717875
2382,192829.53994385424
2383,215973.5516777723
2384,240909.89957743083
2385,170071.9900772766
2386,134776.43988864816
2387,137400.92625687728
2388,96746.93991298295
2389,122448.20093193215
2390,141473.92535851325
2391,137146.6226823424
2392,119629.5885933209
2393,176734.9919220018
2394,146997.16209556186
2395,200665.0155708812
2396,145883.20846398486
2397,227140.1271542899
2398,138941.45814800943
2399,66567.87311722321
2400,55803.137935792365
2401,111149.00479581945
2402,138541.20485862382
2403,136381.76169211694
2404,150577.95003598745
2405,153443.44952238622
2406,140496.21579592122
2407,125216.64017522849
2408,135496.07201726816
2409,122610.88485950636
2410,168766.7427734021
2411,122465.90995125091
2412,162331.27453031443
2413,132649.80704453652
2414,137158.0076169468
2415,136435.45593575772
2416,133027.1835478044
2417,136052.53049326834
2418,130738.61016857937
2419,127519.72559293166
2420,124780.92078720995
2421,145789.36503968696
2422,120101.1519988018
2423,125101.66211084473
2424,144298.62029232763
2425,234609.9499383059
2426,140694.28514408678
2427,123936.4802959489
2428,170117.96133440212
2429,119412.75182649236
2430,128715.90982812575
2431,115462.84669280487
2432,141944.83414647987
2433,148876.42621263623
2434,149915.81699910038
2435,148263.42900974437
2436,113215.16269745123
2437,110583.88831350373
2438,128338.1561294763
2439,111529.98884753424
2440,122728.20359288351
2441,98379.32331254835
2442,103879.69353494477
2443,120002.56795818245
2444,130500.25673786023
2445,79483.96151593709
2446,126633.07195137223
2447,187910.2984430112
2448,129449.94777264739
2449,107713.43617751494
2450,150243.29673165418
2451,121195.03500684303
2452,217181.26780884987
2453,92833.44047159569
2454,113521.2177940642
2455,121262.3323912369
2456,131091.04873169732
2457,116835.41406596762
2458,114836.53123773911
2459,108200.91469252699
2460,141489.93774700302
2461,115211.87169619746
2462,130361.54473761632
2463,114916.84103114858
2464,184819.0353270287
2465,139875.39537340973
2466,111293.82265574778
2467,156300.77624528305
2468,77254.34308219163
2469,79920.10502478658
2470,186552.4865844747
2471,206338.95602819035
2472,157403.57939181724
2473,125532.29209549098
2474,85377.87093173701
2475,231773.6818723393
2476,114649.52395708382
2477,123167.94338006528
2478,140044.08882439884
2479,113461.90910842497
2480,160918.8514293668
2481,119320.45220985284
2482,125025.36070733942
2483,120256.73754810904
2484,120463.14400547906
2485,123857.73448342325
2486,155111.11727805765
2487,178263.00435116995
2488,149135.3690834932
2489,149038.49490702187
2490,148184.79834494868
2491,94779.69440339983
2492,178325.0918957481
2493,143151.7975191854
2494,153412.14616572243
2495,89974.32889452127
2496,236241.3935559979
2497,152012.3806112698
2498,114889.04126153782
2499,89890.1482472377
2500,131072.26781420564
2501,140788.56531169414
2502,147367.1561560751
2503,108189.17754057598
2504,168597.15269892634
2505,220269.0386809367
2506,262736.15243578097
2507,348361.1318759923
2508,262452.65480714187
2509,218627.56230135224
2510,222689.22067526396
2511,177064.38554656904
2512,206389.3019463841
2513,215993.19549946755
2514,218935.657835646
2515,139280.46118545893
2516,167942.44433143153
2517,137057.84433028867
2518,155503.3147556203
2519,216745.0890933323
2520,211897.54667424285
2521,185875.66187790054
2522,217525.07262538755
2523,119154.18506993505
2524,130239.70616715969
2525,139692.38927349076
2526,135873.39444180543
2527,122454.93669383337
2528,131868.64974657577
2529,130732.82346854181
2530,126202.59030009301
2531,252260.1281629571
2532,224855.6627626146
2533,192488.6385772693
2534,242182.07870289765
2535,325414.3477085595
2536,226179.00748458155
2537,235097.61535134577
2538,178136.36794261695
2539,190612.9491748039
2540,179513.1817985772
2541,174972.96880149154
2542,163259.76032149553
2543,127284.53042745354
2544,120143.30017927558
2545,138260.11037266935
2546,138652.00448242505
2547,140329.86889174473
2548,159762.35850851517
2549,163021.16521951716
2550,311664.5690473298
2551,143088.89107510762
2552,122772.24668851425
2553,76022.75491789731
2554,114375.51672037705
2555,126080.38790408902
2556,105735.36253948614
2557,107970.60359687616
2558,172647.22319209177
2559,142725.66867103227
2560,148720.81007416538
2561,143596.91354701907
2562,167152.06516244123
2563,151296.80426087382
2564,219512.79720003018
2565,140079.9706721909
2566,152565.1323479236
2567,162733.40054147414
2568,193965.11577106005
2569,198934.6901569807
2570,122448.78430496494
2571,193707.41600879695
2572,181049.75693778443
2573,239217.29609514636
2574,281399.61462338193
2575,129651.67763619983
2576,127701.4910553163
2577,144274.63486100954
2578,86112.43858970868
2579,64246.989520226634
2580,119107.3945855528
2581,114862.25100383617
2582,123396.72930244407
2583,278898.88227987103
2584,177773.75372252893
2585,173312.2630213011
2586,217557.6110136334
2587,200029.23754733455
2588,142475.4340321976
2589,139885.44228891016
2590,215968.93646191305
2591,203249.3093499131
2592,219029.9030189685
2593,259701.12145452856
2594,183200.08520743388
2595,193382.79776231755
2596,330439.1505831898
2597,173978.51319246835
2598,267918.97767513996
2599,318131.56336492434
2600,138461.63179251648
2601,145417.70383012836
2602,85659.10255610263
2603,96350.27135824169
2604,90380.8750856892
2605,83792.0842871513
2606,138628.40405431614
2607,193077.38683182726
2608,201958.46228423002
2609,158994.01944551786
2610,113271.82654525322
2611,156175.68893304316
2612,154735.59242824663
2613,132816.33736710175
2614,134120.70309773344
2615,160191.0607905419
2616,136064.35467012023
2617,188076.23769508893
2618,214415.10748605238
2619,215090.65508855236
2620,188582.9800646574
2621,184054.33531891764
2622,178638.05304532577
2623,260844.0714300992
2624,328944.34900787537
2625,343334.9972817262
2626,177012.53506464677
2627,182029.76389683076
2628,455211.4563917734
2629,680940.9628511034
2630,349874.24623301596
2631,467536.5653327916
2632,443798.77439541684
2633,331673.6524594209
2634,410009.5421287859
2635,153601.65394511068
2636,187622.96287623217
2637,166825.68797026455
2638,265454.0054463659
2639,176963.6253499358
2640,148595.39519268673
2641,105906.94333846812
2642,185220.24942804038
2643,107546.73607864858
2644,125240.78867782548
2645,103854.29220575791
2646,96004.11433082705
2647,103701.53463209732
2648,155806.84204109997
2649,142629.2004369941
2650,143576.25047428405
2651,153471.39323351893
2652,435775.6907802175
2653,239451.6606016904
2654,246781.99536380585
2655,389070.73352079943
2656,309344.9991386434
2657,349034.48753717146
2658,284393.3560552839
2659,300782.33036352263
2660,348132.73762606183
2661,362560.3117751259
2662,347720.8458129187
2663,286573.89807759784
2664,276015.74031593004
2665,318412.2860167333
2666,296586.33264160686
2667,173328.88410096677
2668,173810.19373475344
2669,176654.0402888569
2670,281548.3560361498
2671,176134.42559290014
2672,202426.59406268716
2673,201400.85074032174
2674,201597.63302427664
2675,167560.39024669887
2676,181051.64728761933
2677,188725.94422132586
2678,265545.17592730396
2679,271527.7141753388
2680,280339.1985715575
2681,421578.1017118611
2682,323129.40468918474
2683,551745.3642423837
2684,332447.97180530755
2685,339757.4025361003
2686,268152.5876245117
2687,307031.8919973273
2688,233367.1866067601
2689,207206.0170899332
2690,451489.01677551965
2691,181741.91248737404
2692,144497.92995440098
2693,196074.60800939277
2694,150869.9946463514
2695,191782.8821852877
2696,180645.85319200257
2697,181188.70206617517
2698,198083.16638222834
2699,178151.7085077037
2700,156391.1444377278
2701,150422.5649423419
2702,110401.74528489429
2703,125131.7763330624
2704,141414.64425992427
2705,120652.82031589284
2706,118103.78598265171
2707,123754.80399182613
2708,138176.37867150008
2709,112267.90920224477
2710,126930.82644980513
2711,252156.3756886366
2712,380190.42029099556
2713,160182.78113507963
2714,154758.154776225
2715,162880.90331085338
2716,149469.94250801447
2717,171189.07589475595
2718,244373.9575987569
2719,158683.73232345347
2720,186596.2807954856
2721,129531.310720179
2722,160963.0173909887
2723,151323.76136159842
2724,132249.86645149582
2725,131666.28315643343
2726,136377.4192619285
2727,178945.71648961067
2728,166844.37017546015
2729,143054.03997229482
2730,142180.00797471372
2731,137042.8995041724
2732,126731.67383835652
2733,147682.75009358968
